Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 6,6,"[(0, 1), (0, 1, 3), (1, 4), (0, 2), (0, 1, 4), (0, 2, 4)]",1500.5017672535032,0.1200592870178358,0.3464957243860821,0.2760244119234196,0.7796721914703644,stii,STII-SPEX-EBM
Model 7,7,"[(0, 1), (0, 1, 3), (1, 4), (0, 2), (0, 1, 4), (0, 2, 4), (0, 3)]",1536.327803740278,0.1160022012821957,0.3405909588967324,0.27166091752603,0.7871175864194252,stii,STII-SPEX-EBM
Model 8,8,"[(0, 1), (0, 1, 3), (1, 4), (0, 2), (0, 1, 4), (0, 2, 4), (0, 3), (1, 3)]",982.8857402913272,0.1181307988017216,0.3437016130333427,0.2706027860987122,0.7832112728108069,stii,STII-SPEX-EBM
Model 9,9,"[(0, 1), (0, 1, 3), (1, 4), (0, 2), (0, 1, 4), (0, 2, 4), (0, 3), (1, 3), (0, 1, 2)]",1290.4684577640146,0.1174149088054893,0.3426585892772708,0.2733376140438458,0.7845250443476538,stii,STII-SPEX-EBM
Model 10,10,"[(0, 1), (0, 1, 3), (1, 4), (0, 2), (0, 1, 4), (0, 2, 4), (0, 3), (1, 3), (0, 1, 2), (0, 4)]",1495.7193448934704,0.1185650533641477,0.344332765452473,0.2752300658405089,0.7824143469047825,stii,STII-SPEX-EBM
Model 1,1,"[(0, 1)]",10.074915528297424,0.123325291847955,0.3511770092815801,0.2917055841691494,0.7736785552865975,,Baseline-EBM
Model 1,1,"[(1, 3)]",5.519520431756973,0.1546616796896081,0.3932704917605796,0.3250271479677478,0.7161713200540539,,RuleFit-Support-EBM
Model 2,2,"[(0, 1), (0, 3)]",6.978221585974097,0.107372003592405,0.3276766753865844,0.2699053528368485,0.802955366164749,,Baseline-EBM
Model 2,2,"[(1, 3), (0, 3)]",3.4910653500119224,0.1554781108134614,0.3943071275204919,0.3131563729784848,0.7146730396227594,,RuleFit-Support-EBM
Model 3,3,"[(0, 1), (0, 3), (0, 4)]",14.068352188915014,0.1022058669783695,0.3196965232503624,0.2697634483696799,0.812436045144344,,Baseline-EBM
Model 3,3,"[(1, 3), (0, 3), (0, 1, 2)]",2104.230030179024,0.1118247473796535,0.3344020744248659,0.2746521065259437,0.7947838760205282,,RuleFit-Support-EBM
Model 4,4,"[(0, 1), (0, 3), (0, 4), (1, 4)]",6.59252130612731,0.09682364370098,0.3111649782687313,0.2522696707644915,0.8223132773783507,,Baseline-EBM
Model 4,4,"[(1, 3), (0, 3), (0, 1, 2), (0, 1)]",1781.0705517865715,0.1149614774446642,0.3390596959897538,0.2766885257426272,0.7890274795072776,,RuleFit-Support-EBM
Model 5,5,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 4)]",11.498785965144634,0.0967262836314772,0.3110084944683622,0.2595742117482048,0.8224919485272859,,Baseline-EBM
Model 5,5,"[(1, 3), (0, 3), (0, 1, 2), (0, 1), (1, 2, 3)]",1960.0459175258875,0.1116071183238429,0.3340765156724474,0.2735703347827782,0.7951832598094057,,RuleFit-Support-EBM
Model 6,6,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 4)]",11.553774520754814,0.1105172743275758,0.3324413847997505,0.2621521276783091,0.7971832961689509,,Baseline-EBM
Model 6,6,"[(1, 3), (0, 3), (0, 1, 2), (0, 1), (1, 2, 3), (0, 1, 3)]",2429.1994264647365,0.123898520005317,0.3519922158305735,0.2778295558330353,0.7726265908210721,,RuleFit-Support-EBM
Model 7,7,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 4), (3, 4)]",9.805759659036994,0.1012947495438023,0.3182683608903064,0.2623893219908065,0.8141080899536848,,Baseline-EBM
Model 7,7,"[(1, 3), (0, 3), (0, 1, 2), (0, 1), (1, 2, 3), (0, 1, 3), (1, 4)]",1735.6986992768943,0.1230097114267344,0.3507274033016731,0.275014140727407,0.7742576953460587,,RuleFit-Support-EBM
Model 8,8,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 3), (1, 4), (2, 3), (3, 4)]",9.863389561884103,0.1027629195232631,0.3205665602074913,0.2618737686510121,0.8114137654898427,,Baseline-EBM
Model 8,8,"[(1, 3), (0, 3), (0, 1, 2), (0, 1), (1, 2, 3), (0, 1, 3), (1, 4), (1, 2)]",794.1196530051529,0.1222405316230276,0.3496291344024803,0.2773705586732904,0.7756692621204874,,RuleFit-Support-EBM
Model 9,9,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (3, 4)]",10.583339780569077,0.1062962743187662,0.3260310940980419,0.2656326400444004,0.8049294997725622,,Baseline-EBM
Model 9,9,"[(1, 3), (0, 3), (0, 1, 2), (0, 1), (1, 2, 3), (0, 1, 3), (1, 4), (1, 2), (1, 2, 4)]",1186.6770739480853,0.1225792902850299,0.3501132535123884,0.2790192786754799,0.7750475863178623,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",18.36956923082471,0.1077478635087325,0.3282496968905418,0.2702479770844538,0.8022656036837652,,Baseline-EBM
Model 10,10,"[(1, 3), (0, 3), (0, 1, 2), (0, 1), (1, 2, 3), (0, 1, 3), (1, 4), (1, 2), (1, 2, 4), (0, 1, 4)]",1311.1087576579305,0.1143956790647978,0.3382243028890707,0.2717161910111957,0.790065809154255,,RuleFit-Support-EBM
