Model,Num_Interactions,Interactions,Train_Time_s,MSE,RMSE,MAE,R2,Index,Model_Type
Model 10,10,"[(3, 4), (0, 2, 3), (0, 3, 4), (1, 3, 4), (0, 1, 2), (0, 2, 4), (0, 4), (2, 3), (2, 3, 4), (0, 1, 3)]",117.00229428801686,117.68888213586726,10.848450679054004,9.045546760460333,0.6659261441655207,sii,SII-SPEX-EBM
Model 1,1,"[(3, 4)]",6.050669066607952,122.50187885654624,11.06805668835077,9.236065564351836,0.6522638819074793,stii,STII-SPEX-EBM
Model 2,2,"[(3, 4), (0, 3, 4)]",14.980463076382875,127.57416695480276,11.294873481133056,9.361324055217072,0.6378655903090287,stii,STII-SPEX-EBM
Model 3,3,"[(3, 4), (0, 3, 4), (0, 1, 4)]",128.6257533757016,148.55008370218778,12.18811239290924,9.87777936969504,0.5783229618101697,stii,STII-SPEX-EBM
Model 4,4,"[(3, 4), (0, 3, 4), (0, 1, 4), (0, 2, 3)]",14.016156753525138,112.25518481437166,10.595054733901645,8.70937333805057,0.681350338725665,stii,STII-SPEX-EBM
Model 5,5,"[(3, 4), (0, 3, 4), (0, 1, 4), (0, 2, 3), (1, 2, 3)]",26.16616366710514,115.72110314804978,10.75737436124865,8.760265573004814,0.671511918301189,stii,STII-SPEX-EBM
Model 6,6,"[(3, 4), (0, 3, 4), (0, 1, 4), (0, 2, 3), (1, 2, 3), (0, 2, 4)]",131.9326108461246,115.24098855770922,10.735035563877243,8.982963119303665,0.6728747805318991,stii,STII-SPEX-EBM
Model 7,7,"[(3, 4), (0, 3, 4), (0, 1, 4), (0, 2, 3), (1, 2, 3), (0, 2, 4), (0, 4)]",183.1126443585381,120.1783685141188,10.962589498568247,9.04505429673015,0.6588594417010536,stii,STII-SPEX-EBM
Model 8,8,"[(3, 4), (0, 3, 4), (0, 1, 4), (0, 2, 3), (1, 2, 3), (0, 2, 4), (0, 4), (1, 2, 4)]",163.2438195226714,124.78442825495908,11.170695065883727,9.34359077173328,0.6457845946135433,stii,STII-SPEX-EBM
Model 9,9,"[(3, 4), (0, 3, 4), (0, 1, 4), (0, 2, 3), (1, 2, 3), (0, 2, 4), (0, 4), (1, 2, 4), (1, 3)]",145.26770430244505,125.59796345284272,11.20704972117295,9.282318695062624,0.6434752784276669,stii,STII-SPEX-EBM
Model 10,10,"[(3, 4), (0, 3, 4), (0, 1, 4), (0, 2, 3), (1, 2, 3), (0, 2, 4), (0, 4), (1, 2, 4), (1, 3), (1, 3, 4)]",147.06305790599436,124.30776717640356,11.149339315690575,9.312887180484626,0.6471376536412892,stii,STII-SPEX-EBM
Model 1,1,"[(0, 4)]",4.864900261163712,140.17746805550829,11.83965658520163,9.899533542868612,0.6020896247416538,,Baseline-EBM
Model 1,1,"[(1, 3)]",2.66280847042799,142.3222565302065,11.929889208630836,9.873044773909193,0.5960013881751394,,RuleFit-Support-EBM
Model 2,2,"[(0, 4), (2, 4)]",5.079789502546191,136.4103359583677,11.679483548443727,10.167334848512596,0.6127830761730022,,Baseline-EBM
Model 2,2,"[(1, 3), (1, 4)]",2.6270828749984503,141.1194348879438,11.87937013851929,9.796766399326607,0.5994157401225728,,RuleFit-Support-EBM
Model 3,3,"[(0, 4), (2, 3), (2, 4)]",7.905854633077979,111.75221638252836,10.571292086709567,8.612397444161948,0.6827780742971095,,Baseline-EBM
Model 3,3,"[(1, 3), (1, 4), (0, 1)]",3.2309390041045845,151.57487809756557,12.311574964137025,10.531901088989692,0.5697367240243116,,RuleFit-Support-EBM
Model 4,4,"[(0, 4), (2, 3), (2, 4), (3, 4)]",5.452052949927747,115.82956740839604,10.762414571479582,8.829938822368195,0.671204029628814,,Baseline-EBM
Model 4,4,"[(1, 3), (1, 4), (0, 1), (0, 2)]",3.0999998888000846,136.98542892912008,11.704077448868835,9.644069209157523,0.6111506065402228,,RuleFit-Support-EBM
Model 5,5,"[(0, 4), (1, 4), (2, 3), (2, 4), (3, 4)]",6.626972671598196,119.25805360313188,10.92053357685108,8.839060281252078,0.6614718647720826,,Baseline-EBM
Model 5,5,"[(1, 3), (1, 4), (0, 1), (0, 2), (2, 3, 4)]",14.861672155559065,135.65362763861378,11.647043729574204,9.554032911517766,0.6149310825227471,,RuleFit-Support-EBM
Model 6,6,"[(0, 4), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",8.063955638557673,132.7126574140632,11.520097977624289,9.41925810836135,0.6232793754538988,,Baseline-EBM
Model 6,6,"[(1, 3), (1, 4), (0, 1), (0, 2), (2, 3, 4), (1, 2, 4)]",146.40247608348727,133.9625866550919,11.574220779607234,9.630023789469202,0.619731302998009,,RuleFit-Support-EBM
Model 7,7,"[(0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",8.113365959376097,134.42676818171148,11.594255826990858,9.5763916426545,0.6184136686591434,,Baseline-EBM
Model 7,7,"[(1, 3), (1, 4), (0, 1), (0, 2), (2, 3, 4), (1, 2, 4), (0, 3, 4)]",126.11780091561376,130.04622905961838,11.403781349167406,9.356318328421004,0.6308483487121153,,RuleFit-Support-EBM
Model 8,8,"[(0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",7.686464495956898,136.66966229655847,11.690580066727165,9.522745828796545,0.6120469475927441,,Baseline-EBM
Model 8,8,"[(1, 3), (1, 4), (0, 1), (0, 2), (2, 3, 4), (1, 2, 4), (0, 3, 4), (0, 2, 4)]",160.4090937934816,119.44342598875402,10.929017613159658,9.128569073822831,0.6609456632608938,,RuleFit-Support-EBM
Model 9,9,"[(0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",5.799134256318212,130.24128818644814,11.412330532649682,9.447530903816386,0.630294650236668,,Baseline-EBM
Model 9,9,"[(1, 3), (1, 4), (0, 1), (0, 2), (2, 3, 4), (1, 2, 4), (0, 3, 4), (0, 2, 4), (0, 1, 4)]",120.42500602453948,123.09916898496002,11.095006488729965,9.191618404075426,0.6505684030089652,,RuleFit-Support-EBM
Model 10,10,"[(0, 1), (0, 2), (0, 3), (0, 4), (1, 2), (1, 3), (1, 4), (2, 3), (2, 4), (3, 4)]",6.808007791638374,124.8021167022317,11.171486772235452,9.213990234394403,0.6457343838572098,,Baseline-EBM
Model 10,10,"[(1, 3), (1, 4), (0, 1), (0, 2), (2, 3, 4), (1, 2, 4), (0, 3, 4), (0, 2, 4), (0, 1, 4), (1, 3, 4)]",93.60571806505322,128.88994731250634,11.352970858436407,9.451885121942777,0.6341305916451632,,RuleFit-Support-EBM
